road_name,year,road_type,all_motor_vehicles,LGVs,all_HGVs,cars_and_taxis,lgv_share,road_length_km,count_points,log_road_length,log_total_traffic,collision_count,fatal_count,serious_count,slight_count,severe_count
A627,2024,A road,14209.380952380952,1894.3809523809523,261.3333333333333,11857.904761904761,0.12724739533242613,24,21,3.1780538303479458,9.561657655918479,29,2,3,24,5
A627(M),2017,A road,38672.5,6219.833333333333,2321.1666666666665,29892.666666666668,0.16623569056902351,6.9,6,1.9315214116032138,10.56288403211082,3,0,0,3,0
A627(M),2018,A road,39456.666666666664,6555.166666666667,2407.3333333333335,30250.833333333332,0.17174963691932005,7.5,6,2.0149030205422647,10.58295830227983,2,0,0,2,0
A627(M),2019,A road,40226.166666666664,6597.833333333333,2433.6666666666665,30953.166666666668,0.16924764595433744,7.5,6,2.0149030205422647,10.602272974961846,6,0,2,4,2
A627(M),2020,A road,31385.833333333332,6031.5,2314.8333333333335,22909.666666666668,0.19756521596579502,7.5,6,2.0149030205422647,10.354111902361325,2,0,1,1,1
A627(M),2021,A road,39312,7086,2367.6666666666665,29695.333333333332,0.1913152379423149,7.5,6,2.0149030205422647,10.57928509476096,5,0,2,3,2
A627(M),2022,A road,39230.5,7274.333333333333,2182.1666666666665,29605.333333333332,0.19142864137917967,7.5,6,2.0149030205422647,10.577209784470325,7,0,1,6,1
A627(M),2023,A road,39160.333333333336,7446.5,2263.5,29291.333333333332,0.19508924352710155,7.5,6,2.0149030205422647,10.575419608695382,3,0,0,3,0
A627(M),2024,A road,42359,7854.166666666667,2313.5,32007.5,0.19322928030898615,7.5,6,2.0149030205422647,10.653936192260108,9,0,1,8,1
A628,2017,A road,14089,2909,1604,9383,0.2064731350699127,1.1,1,0.09531017980432493,9.553149630053277,2,0,1,1,1
A628,2018,A road,14218,3046,1625,9351,0.2142354761569841,1.1,1,0.09531017980432493,9.562264046489428,1,0,1,0,1
A628,2019,A road,14560,3041,1655,9669,0.20885989010989012,1.1,1,0.09531017980432493,9.586033321750676,0,0,0,0,0
A628,2020,A road,11167,3054,1568,6470,0.27348437360078803,1.1,1,0.09531017980432493,9.320718279445792,0,0,0,0,0
A628,2021,A road,12631,3587,1685,7284,0.2839838492597577,1.1,1,0.09531017980432493,9.443909388773974,0,0,0,0,0
A628,2022,A road,13219,3716,1633,7787,0.2811105227324306,1.1,1,0.09531017980432493,9.4894104675794,1,0,1,0,1
A628,2023,A road,13317,3797,1562,7874,0.28512427723961853,1.1,1,0.09531017980432493,9.496796693502144,0,0,0,0,0
A628,2024,A road,13390,2737,1268,9264,0.20440627333831218,1.1,1,0.09531017980432493,9.502263438685219,0,0,0,0,0
A635,2017,A road,24356.875,4130.8125,884.8125,19043.75,0.17581179854543647,26.6,16,3.2809112157876537,10.100569429522478,53,1,12,40,13
A635,2018,A road,23055.125,3547.5625,806.875,18430.5625,0.15090689829565254,26.6,16,3.2809112157876537,10.045643366443501,55,1,14,40,15
A635,2019,A road,23086.1875,3392.1875,793.125,18633.6875,0.1456337210261096,26.4,16,3.2733640101522705,10.046989773947299,43,1,11,31,12
A635,2020,A road,18688.8125,3200.75,719.1875,14584.5625,0.1704581229102157,26.4,16,3.2733640101522705,9.835680361780454,29,2,7,20,9
A635,2021,A road,20652.125,3530.375,767.75,16157.625,0.17036416860523718,26.4,16,3.2733640101522705,9.935573498663771,27,2,7,18,9
A635,2022,A road,23186.41176470588,3708.4117647058824,768.8235294117648,18467.941176470587,0.16228434072475786,26.5,17,3.2771447329921766,10.051321686268112,26,2,7,17,9
A635,2023,A road,23726.470588235294,3745.8823529411766,749.7647058823529,18993.823529411766,0.1600944546321253,26.5,17,3.2771447329921766,10.074346606308904,35,1,12,22,13
A635,2024,A road,24110.941176470587,3847.3529411764707,736.5294117647059,19296.235294117647,0.16087614990399562,26.5,17,3.2771447329921766,10.090421007181057,25,0,7,18,7
A640,2017,A road,8132.25,1183.375,236.375,6603.875,0.1717805203647978,14.2,8,2.653241964607215,9.0035929170204,10,0,1,9,1
A640,2018,A road,8352.375,1178.75,231.25,6843,0.1525610485349371,14.4,8,2.667228206581955,9.030301208539758,11,0,2,9,2
A640,2019,A road,8442,1158.875,251.375,6926.5,0.13827099679610905,14.4,8,2.667228206581955,9.040974526342444,13,2,3,8,5
A640,2020,A road,6534.875,1016.375,221.25,5224.875,0.15665468937980104,14.4,8,2.667228206581955,8.784908498101856,10,0,5,5,5
A640,2021,A road,7181.125,1119.25,237.75,5748.75,0.15942264370786735,14.4,8,2.667228206581955,8.87921133500519,8,0,1,7,1
A640,2022,A road,7693.125,1220.375,245.875,6145.625,0.16324630362385995,14.4,8,2.667228206581955,8.94808235186456,8,0,1,7,1
A640,2023,A road,8436.625,1306.375,250.5,6787.75,0.15981422515054,14.4,8,2.667228206581955,9.04033762609948,8,0,4,4,4
A640,2024,A road,8558.75,1329.75,249,6887,0.16053458368119536,14.4,8,2.667228206581955,9.054709430435272,4,0,0,4,0
A662,2017,A road,11106,1677.3333333333333,240.66666666666666,8896,0.15114585008749357,6.4,3,1.8562979903656263,9.315240781801553,21,0,6,15,6
A662,2018,A road,11017.333333333334,1709,242.33333333333334,8797.666666666666,0.15523810971468174,6.4,3,1.8562979903656263,9.307225069152965,20,1,4,15,5
A662,2019,A road,11112.333333333334,1694,242.33333333333334,8908.333333333334,0.15256459104707884,6.4,3,1.8562979903656263,9.315810881584452,10,0,1,9,1
A662,2020,A road,8649,1495,213.33333333333334,6766.333333333333,0.172996920503976,6.4,3,1.8562979903656263,9.065198986306513,10,0,1,9,1
A662,2021,A road,11020.666666666666,1674,248.33333333333334,8891.333333333334,0.15229220101270816,6.4,3,1.8562979903656263,9.307527576944848,12,2,4,6,6
A662,2022,A road,12323.666666666666,1773,237.33333333333334,10040,0.1439439677691951,6.4,3,1.8562979903656263,9.419276811855367,13,1,2,10,3
A662,2023,A road,12539.333333333334,1803.3333333333333,232.66666666666666,10229,0.14388840467710337,6.4,3,1.8562979903656263,9.43662564956264,5,0,0,5,0
A662,2024,A road,12727.333333333334,1835.3333333333333,231,10383.333333333334,0.14427944311012528,6.4,3,1.8562979903656263,9.451507190686495,14,0,6,8,6
A663,2017,A road,19373,2773.1,827,15571.8,0.14244434725752697,13.2,10,2.580216829592325,9.871635623086945,31,2,5,24,7
A663,2018,A road,19010.8,2739,813.5,15266.6,0.14282940648028375,13.7,10,2.617395832834079,9.852762517711156,19,0,3,16,3
A663,2019,A road,19577.5,2758,830.3,15797.9,0.13969451182600046,13.7,10,2.617395832834079,9.882136226625093,18,1,3,14,4
A663,2020,A road,15017.1,2409.3,714.8,11780.9,0.15876131975572827,13.7,10,2.617395832834079,9.616944830777774,19,0,2,17,2
A663,2021,A road,16739.8,2737,772.3,13115.1,0.1607114010339109,13.7,10,2.617395832834079,9.725544396540792,15,1,2,12,3
A663,2022,A road,18151.1,2859.7,767.5,14394,0.15524992144946195,13.7,10,2.617395832834079,9.80648644391713,18,0,5,13,5
A663,2023,A road,18399.1,2916,747.1,14606.8,0.15594903621711764,13.7,10,2.617395832834079,9.820057029357317,11,0,1,10,1
A663,2024,A road,18776.1,2868.8,712.6,15063.7,0.1496366171888453,13.7,10,2.617395832834079,9.840340063464696,6,0,3,3,3
A664,2017,A road,19423.315789473683,2528.1052631578946,436.5263157894737,15999.263157894737,0.12878538743632043,22.3,19,3.104586678466073,9.874229468232306,75,0,17,58,17
A664,2018,A road,18593.42105263158,2375.2631578947367,453.8421052631579,15361.947368421053,0.12390018081903059,22.7,19,3.122364924487357,9.830563090284507,52,2,9,41,11
A664,2019,A road,18759.42105263158,2269.2631578947367,418.4736842105263,15671,0.11873218758416117,22.7,19,3.122364924487357,9.83945136135009,58,1,13,44,14
A664,2020,A road,15544,2087.3684210526317,382.05263157894734,12772.315789473685,0.13118471661625203,22.7,19,3.122364924487357,9.651429991057276,29,3,7,19,10
A664,2021,A road,17295.736842105263,2334.315789473684,419,14183.736842105263,0.13125952701568083,22.7,19,3.122364924487357,9.75821532480633,40,0,6,34,6
A664,2022,A road,18812.833333333332,2503.777777777778,438.1111111111111,15464.722222222223,0.12967518096649053,22.7,18,3.122364924487357,9.84229454004965,37,0,13,24,13
A664,2023,A road,19295.833333333332,2540.6666666666665,426.8333333333333,15909.555555555555,0.1282903230172223,22.7,18,3.122364924487357,9.867644462120898,25,0,10,15,10
A664,2024,A road,19274.944444444445,2433.722222222222,405.27777777777777,16027,0.12368351964982063,22.7,18,3.122364924487357,9.866561316167685,35,1,10,24,11
A665,2017,A road,19539.190476190477,2424.7619047619046,391.6190476190476,16410.95238095238,0.1228017051447938,18.8,21,2.9338568698359038,9.880177495679737,82,1,15,66,16
A665,2018,A road,18846.333333333332,2254.5238095238096,367.6190476190476,15940.42857142857,0.12064224933442698,18.8,21,2.9338568698359038,9.844073655829499,72,0,8,64,8
A665,2019,A road,18864.47619047619,2143.809523809524,353.5238095238095,16090.761904761905,0.11395794388917216,18.8,21,2.9338568698359038,9.845035865804398,59,1,6,52,7
A665,2020,A road,14845.238095238095,1985.142857142857,304.8095238095238,12370.666666666666,0.13317239917910037,18.8,21,2.9338568698359038,9.60543442581886,53,2,13,38,15
A665,2021,A road,15905.666666666666,2155.4285714285716,289.5238095238095,13262.190476190477,0.13505188402044987,18.8,21,2.9338568698359038,9.674430718844999,42,0,8,34,8
A665,2022,A road,16084.380952380952,2206.1428571428573,284.95238095238096,13383.47619047619,0.13600560037279996,19.1,21,2.9496883350525844,9.685603952913308,38,1,14,23,15
A665,2023,A road,16678.571428571428,2174.2380952380954,280.2857142857143,14011.57142857143,0.1301824768702069,19.1,21,2.9496883350525844,9.72188002647583,35,1,10,24,11
A665,2024,A road,16621.761904761905,2123.3333333333335,274.6666666666667,14013.380952380952,0.12851192001526984,19.1,21,2.9496883350525844,9.718468073907498,42,0,17,25,17
A666,2017,A road,26280.066666666666,3719,729.2666666666667,21548.4,0.14462001035892416,19.9,15,2.990719731730447,10.176566009378687,34,3,5,26,8
A666,2018,A road,25772.466666666667,3680.2,723.4666666666667,21108,0.1435293260051631,20.3,15,3.0106208860477417,10.157062017601449,37,0,10,27,10
A666,2019,A road,26495.333333333332,3606.733333333333,670.3333333333334,21947.733333333334,0.13537614838665216,20.3,15,3.0106208860477417,10.184723895837847,45,1,4,40,5
A666,2020,A road,21426.933333333334,3451.266666666667,614.7333333333333,17184.266666666666,0.15866482742540033,20.3,15,3.0106208860477417,9.97240397665661,29,1,5,23,6
A666,2021,A road,23517.4,3765.733333333333,682.3333333333334,18878.4,0.157693609540887,20.3,15,3.0106208860477417,10.065495851684414,21,1,6,14,7
A666,2022,A road,25182.866666666665,3929.133333333333,656.8666666666667,20388.733333333334,0.1557037016594773,20.3,15,3.0106208860477417,10.133919148086758,20,1,2,17,3
A666,2023,A road,25675.866666666665,3979.9333333333334,631.6,20854,0.15504128067366607,20.3,15,3.0106208860477417,10.153306789501324,25,0,12,13,12
A666,2024,A road,25863.666666666668,3903.4666666666667,637.3333333333334,21104.266666666666,0.15058548142293274,20.3,15,3.0106208860477417,10.160594431395628,31,1,9,21,10
A667,2017,A road,14833,1663,150,12867,0.11211487898604464,6.1,2,1.8082887711792655,9.604609707323613,2,0,0,2,0
A667,2018,A road,14848.5,1742.5,153,12805.5,0.11735192006863343,6.1,2,1.8082887711792655,9.605654129027972,1,0,1,0,1
A667,2019,A road,14875,1736,155,12834,0.11670588235294117,6.1,2,1.8082887711792655,9.607437230413831,4,0,2,2,2
A667,2020,A road,11099,1486,138,9372,0.13388593566988016,6.1,2,1.8082887711792655,9.31461029315198,0,0,0,0,0
A667,2021,A road,13483,1649,122,11541,0.1223021582733813,6.1,2,1.8082887711792655,9.509184911634074,6,0,3,3,3
A667,2022,A road,14535,1837,126,12387,0.1263845889232886,6.1,2,1.8082887711792655,9.584314812992977,1,0,1,0,1
A667,2023,A road,14867,1873,123,12693,0.12598372233806418,6.1,2,1.8082887711792655,9.60689927061335,4,0,2,2,2
A667,2024,A road,15052,1906,122,12846,0.1266276906723359,6.1,2,1.8082887711792655,9.619266151713328,4,0,1,3,1
A669,2017,A road,9820.545454545454,1210.7272727272727,188.63636363636363,8209.454545454546,0.12692067758330144,12.700000000000001,11,2.5416019934645457,9.192231945075324,33,1,6,26,7
A669,2018,A road,9820.09090909091,1146.8181818181818,181.8181818181818,8297.818181818182,0.11961496234509542,12.700000000000001,11,2.5416019934645457,9.19218565885056,21,0,1,20,1
A669,2019,A road,9885.1,1135,177.2,8384,0.11683141148409175,12.4,10,2.517696472610991,9.198783851891433,35,0,7,28,7
A669,2020,A road,7647.3,950.6,143.1,6436.7,0.12853363083794633,12.4,10,2.517696472610991,8.942107923345715,12,1,1,10,2
A669,2021,A road,8402.4,1036.2,153.2,7091.3,0.12752977746216837,12.4,10,2.517696472610991,9.036272658308565,6,0,1,5,1
A669,2022,A road,8987.6,1123.2,158.4,7574.4,0.12922066106083807,12.4,10,2.517696472610991,9.103601128532075,10,0,3,7,3
A669,2023,A road,9149,1139.2,152.7,7726.2,0.12837629144627946,12.4,10,2.517696472610991,9.121399862679535,14,0,8,6,8
A669,2024,A road,9344.5,1100,165.2,7928.3,0.1217380076179159,12.4,10,2.517696472610991,9.142543213910358,11,1,3,7,4
A670,2017,A road,9429.875,1135.25,118,8028.375,0.12261183873515372,13.5,8,2.6026896854443837,9.15163811997231,11,0,4,7,4
A670,2018,A road,9615.5,1153.125,123.75,8197.875,0.12292041206600259,13.5,8,2.6026896854443837,9.171131658750902,9,0,1,8,1
A670,2019,A road,9672.25,1133.5,115.75,8283.875,0.11635401658930279,13.5,8,2.6026896854443837,9.177016239768685,17,0,5,12,5
A670,2020,A road,7440.625,995.875,102.125,6250.5,0.13287428908014667,13.5,8,2.6026896854443837,8.914710129675228,8,0,0,8,0
A670,2021,A road,8399.125,1066.25,110.125,7110.25,0.12898406819599034,13.5,8,2.6026896854443837,9.035882812739015,10,0,2,8,2
A670,2022,A road,8996.875,1161,113.875,7600.375,0.1313313824141746,13.5,8,2.6026896854443837,9.10463257380054,11,0,3,8,3
A670,2023,A road,9165.375,1181.125,112.25,7750.25,0.13111433224935282,13.5,8,2.6026896854443837,9.123188075967025,6,0,3,3,3
A670,2024,A road,9262.75,1167.5,108.125,7865.125,0.12874340817164034,13.5,8,2.6026896854443837,9.13375625979341,10,0,3,7,3
A671,2017,A road,13358.625,1619.5,264.625,11172.875,0.11949336707981849,12,8,2.4849066497880004,9.499917522632419,23,1,4,18,5
A671,2018,A road,13404.125,1550.125,249.25,11337.375,0.11615036459325763,12,8,2.4849066497880004,9.503317774388174,28,0,7,21,7
A671,2019,A road,13762.142857142857,1621.2857142857142,268.57142857142856,11617.57142857143,0.11905285603346526,11.6,7,2.451005098112319,9.529676830259547,29,0,6,23,6
A671,2020,A road,10660,1431.142857142857,235.85714285714286,8824.285714285714,0.13563318319198533,11.6,7,2.451005098112319,9.274253697719836,20,0,3,17,3
A671,2021,A road,11710.42857142857,1560,253.28571428571428,9721.857142857143,0.13459312019466876,11.6,7,2.451005098112319,9.368235054677687,14,0,3,11,3
A671,2022,A road,12527,1691.142857142857,262.57142857142856,10383.714285714286,0.1363944945785964,11.6,7,2.451005098112319,9.435641593844192,19,0,6,13,6
A671,2023,A road,12831.714285714286,1741.5714285714287,250.28571428571428,10641.142857142857,0.13765417745948086,11.6,7,2.451005098112319,9.459675064094249,19,1,5,13,6
A671,2024,A road,13338.285714285714,1682,193.14285714285714,11263.285714285714,0.1276108844482244,11.6,7,2.451005098112319,9.498393804036876,9,0,3,6,3
A672,2017,A road,7515.333333333333,1253.6666666666667,222.33333333333334,5929,0.1694829226203921,10,3,2.302585092994046,8.924700656936366,4,0,1,3,1
A672,2018,A road,7502.333333333333,1293.3333333333333,225.66666666666666,5880,0.175716223529881,10,3,2.302585092994046,8.922969362250486,6,0,3,3,3
A672,2019,A road,7874,1305,198.33333333333334,6239,0.16597417300261366,10,3,2.302585092994046,8.971321471503682,4,0,0,4,0
A672,2020,A road,6055.666666666667,1135,175.66666666666666,4655,0.18771870656698883,10,3,2.302585092994046,8.708749751770636,3,0,1,2,1
A672,2021,A road,7013,1128.6666666666667,238,5544,0.17517762858934832,10,3,2.302585092994046,8.85552084853691,1,0,1,0,1
A672,2022,A road,7532.333333333333,1241.3333333333333,246,5933.333333333333,0.17987925329567536,10,3,2.302585092994046,8.926960144418256,3,0,1,2,1
A672,2023,A road,7674.333333333333,1264.3333333333333,241,6060,0.1797211857511019,10,3,2.302585092994046,8.945636706576261,4,1,1,2,2
A672,2024,A road,7781,1286.6666666666667,241.33333333333334,6143.333333333333,0.18055102006493215,10,3,2.302585092994046,8.95944014361693,7,1,4,2,5
A673,2017,A road,17655.714285714286,2168.1428571428573,356.14285714285717,14865,0.12464902460628373,11.5,7,2.4423470353692043,9.778814765528468,31,1,6,24,7
A673,2018,A road,17427.714285714286,2069.1428571428573,341,14769.714285714286,0.12005858088574155,11.8,7,2.468099531471619,9.765816993122819,29,1,2,26,3
A673,2019,A road,17350.85714285714,1906.857142857143,319.14285714285717,14886.714285714286,0.11036353446564347,11.8,7,2.468099531471619,9.761397187201236,20,1,5,14,6
A673,2020,A road,13500.142857142857,1646,278.2857142857143,11425.857142857143,0.12242709294344228,11.8,7,2.468099531471619,9.510455546381113,22,2,4,16,6
A673,2021,A road,15679.142857142857,1907.4285714285713,283,13322.285714285714,0.1216193854512402,11.8,7,2.468099531471619,9.660086627687196,17,0,7,10,7
A673,2022,A road,16770.85714285714,2067.8571428571427,293.2857142857143,14229.42857142857,0.12326799597519797,11.8,7,2.468099531471619,9.727397965190116,14,2,1,11,3
A673,2023,A road,17068.85714285714,2102.5714285714284,288.57142857142856,14497.285714285714,0.12315072975614486,11.8,7,2.468099531471619,9.745010862337848,12,1,5,6,6
A673,2024,A road,17328.571428571428,2140.285714285714,288,14716.857142857143,0.12347995989842542,11.8,7,2.468099531471619,9.760111945876828,18,0,6,12,6
A675,2017,A road,7950,1467,179,6227,0.1855394722243029,2.8,2,1.0296194171811581,8.980927207648378,0,0,0,0,0
A675,2018,A road,7297.5,1108.5,190.5,5910,0.15929360665591782,2.8,2,1.0296194171811581,8.89528710272827,1,0,1,0,1
A675,2019,A road,7648.5,962,143,6478.5,0.1269302909208559,2.8,2,1.0296194171811581,8.94226482916332,1,0,0,1,0
A675,2020,A road,5850,837.5,126.5,4841,0.14468268890456215,2.8,2,1.0296194171811581,8.674196940225903,1,0,0,1,0
A675,2021,A road,6434.5,933.5,135.5,5317,0.14719948073394767,2.8,2,1.0296194171811581,8.76942941693372,2,0,0,2,0
A675,2022,A road,6908.5,1025,140.5,5690,0.15070691429538852,2.8,2,1.0296194171811581,8.840507816496725,0,0,0,0,0
A675,2023,A road,7044.5,1044,138,5811,0.15046579878620578,2.8,2,1.0296194171811581,8.860002449493331,3,0,0,3,0
A675,2024,A road,7144.5,1062.5,138,5891.5,0.1510324379603686,2.8,2,1.0296194171811581,8.874098108909024,0,0,0,0,0
A676,2017,A road,14474.846153846154,1714.6923076923076,238.6153846153846,12198.538461538461,0.12331642058631281,16.6,13,2.8094026953624978,9.580167673980304,36,2,6,28,8
A676,2018,A road,14169.23076923077,1664.076923076923,234.84615384615384,12021.076923076924,0.11906296016648746,16.8,13,2.8213788864092133,9.558828045341807,34,0,6,28,6
A676,2019,A road,13611.642857142857,1535.2857142857142,219.85714285714286,11630.142857142857,0.11126151192328422,17.5,14,2.8622008809294686,9.518680797922995,40,0,5,35,5
A676,2020,A road,10949.142857142857,1381.642857142857,191.64285714285714,9221.285714285714,0.12503303776873223,17.5,14,2.8622008809294686,9.301016454294276,30,1,5,24,6
A676,2021,A road,12033.57142857143,1512.4285714285713,206,10153.714285714286,0.12501657872828426,17.5,14,2.8622008809294686,9.395455641764991,26,1,6,19,7
A676,2022,A road,12880.357142857143,1643.5714285714287,213.42857142857142,10849.214285714286,0.12710166284278465,17.400000000000002,14,2.8564702062204836,9.463458727756615,22,1,3,18,4
A676,2023,A road,13114.142857142857,1672.0714285714287,210.35714285714286,11057.785714285714,0.12698745390884095,17.400000000000002,14,2.8564702062204836,9.48144653424775,32,1,8,23,9
A676,2024,A road,13300.642857142857,1649.7857142857142,206,11266.785714285714,0.12541524345174565,17.400000000000002,14,2.8564702062204836,9.495567648165263,25,0,7,18,7
A680,2017,A road,11627,1631.6666666666667,195.66666666666666,9671,0.14698889248468283,8.4,3,2.128231705849268,9.361085258668608,3,0,0,3,0
A680,2018,A road,11565.333333333334,1673,198.66666666666666,9574.333333333334,0.15183983716690866,8.4,3,2.128231705849268,9.355767396847092,10,1,1,8,2
A680,2019,A road,11657.333333333334,1660,199,9678,0.1498788088631434,8.4,3,2.128231705849268,9.363690731632673,12,0,0,12,0
A680,2020,A road,9016.333333333334,1455,175.66666666666666,7305,0.16985305648251026,8.4,3,2.128231705849268,9.106793026346454,6,0,2,4,2
A680,2021,A road,10018.666666666666,1516.3333333333333,170.66666666666666,8248.333333333334,0.15145805948911703,8.4,3,2.128231705849268,9.212205298585696,4,1,2,1,3
A680,2022,A road,10737,1652.6666666666667,177,8817.333333333334,0.15448104411583444,8.4,3,2.128231705849268,9.281450999434135,7,0,2,5,2
A680,2023,A road,10936.666666666666,1681.6666666666667,173.66666666666666,8992.666666666666,0.15429278724310383,8.4,3,2.128231705849268,9.299876337287037,2,0,0,2,0
A680,2024,A road,11269,1492,166,9506,0.13905856150962792,8.4,3,2.128231705849268,9.329810871952349,11,2,2,7,4
M56,2017,Motorway,105024.27272727272,13267.09090909091,5813.090909090909,85315.09090909091,0.12334504843752217,11.7,11,2.4595888418037104,11.561946771255432,14,0,1,13,1
M56,2018,Motorway,105762,13789.90909090909,5930.909090909091,85397.90909090909,0.12738486933704873,11.7,11,2.4595888418037104,11.568946565648009,13,0,3,10,3
M56,2019,Motorway,108578.54545454546,14832.363636363636,6252.545454545455,86835.90909090909,0.13371415688217927,11.7,11,2.4595888418037104,11.595229111298112,22,1,3,18,4
M56,2020,Motorway,73853.54545454546,13371.818181818182,5703.818181818182,54404.27272727273,0.1774745247048015,11.7,11,2.4595888418037104,11.209839295670312,12,1,3,8,4
M56,2021,Motorway,83302.54545454546,15213.727272727272,6000.727272727273,61703.90909090909,0.17995244982078296,11.7,11,2.4595888418037104,11.330234385365674,16,0,3,13,3
M56,2022,Motorway,91404.09090909091,15198,5800.090909090909,69940.54545454546,0.16703013639751096,11.7,11,2.4595888418037104,11.42304551474577,16,0,2,14,2
M56,2023,Motorway,101421.18181818182,15318.545454545454,5595.727272727273,79988.45454545454,0.1534029619718382,11.7,11,2.4595888418037104,11.527037241994407,21,0,3,18,3
M56,2024,Motorway,109956.54545454546,16795,5696.727272727273,86916.81818181818,0.15361994040468502,11.7,11,2.4595888418037104,11.60784052540286,8,0,3,5,3
M58,2017,Motorway,34615,5625.666666666667,3308,25520.666666666668,0.16276869256470944,2,3,0.6931471805599453,10.452042393112126,1,0,0,1,0
M58,2018,Motorway,32424.666666666668,5430,3154,23688.666666666668,0.16794320878227453,2.4,3,0.8754687373538999,10.386674728998162,2,0,0,2,0
M58,2019,Motorway,32694,5432.666666666667,3159,23954,0.166720375290718,2.4,3,0.8754687373538999,10.394946853811152,0,0,0,0,0
M58,2020,Motorway,24364.666666666668,4841,3039.6666666666665,16401.666666666668,0.2003871264463548,2.4,3,0.8754687373538999,10.100889274357701,1,0,0,1,0
M58,2021,Motorway,28482.333333333332,5676.666666666667,3237.6666666666665,19465,0.1985839875076093,2.4,3,0.8754687373538999,10.25703929100888,0,0,0,0,0
M58,2022,Motorway,31774.666666666668,6346,3236.3333333333335,22071,0.19843499856253063,2.4,3,0.8754687373538999,10.366424605575144,2,0,0,2,0
M58,2023,Motorway,32497.666666666668,6519.666666666667,2894.6666666666665,22971,0.19894341376255673,2.4,3,0.8754687373538999,10.38892357086866,1,0,0,1,0
M58,2024,Motorway,32963.666666666664,6687.666666666667,2880.3333333333335,23282.666666666668,0.20099404911482918,2.4,3,0.8754687373538999,10.403161223790729,3,0,1,2,1
M6,2017,Motorway,75748.28571428571,11928.142857142857,8390.57142857143,55054.142857142855,0.15932202765425066,16.8,7,2.8213788864092133,11.235171092281023,5,1,0,4,1
M6,2018,Motorway,73698,11869.857142857143,8362.857142857143,53097.857142857145,0.16059684748475633,16.8,7,2.8213788864092133,11.20773094076715,3,1,0,2,1
M6,2019,Motorway,75430.85714285714,11974,8475.714285714286,54630.857142857145,0.15865131023305593,16.8,7,2.8213788864092133,11.23097171620426,0,0,0,0,0
M6,2020,Motorway,57233.71428571428,11756,8386.714285714286,36922.857142857145,0.20221804636154997,16.8,7,2.8213788864092133,10.954898414323102,3,0,2,1,2
M6,2021,Motorway,66475.57142857143,13731.857142857143,8816.857142857143,43717.71428571428,0.20306452671190184,16.8,7,2.8213788864092133,11.104589812216755,6,0,0,6,0
M6,2022,Motorway,72027.14285714286,14629.857142857143,8208.714285714286,48903,0.19912188117502977,16.8,7,2.8213788864092133,11.184798311084514,3,0,0,3,0
M6,2023,Motorway,70266,13490.142857142857,7697.857142857143,48749.28571428572,0.19280076685555478,16.8,7,2.8213788864092133,11.160043319270192,1,0,0,1,0
M6,2024,Motorway,72262,13099.57142857143,7697,51134.42857142857,0.18235562170572164,16.8,7,2.8213788864092133,11.188053682148665,8,0,1,7,1
M60,2017,Motorway,115276.4,17621.925,8250.3,88964.15,0.1514953120503826,60,40,4.0943445622221,11.65508800187212,113,0,14,99,14
M60,2018,Motorway,112024.625,17482.9,8069.925,86033.4,0.1547118499134319,60.6,40,4.104294893075269,11.626473992181658,88,3,7,78,10
M60,2019,Motorway,117579.925,19012.1,8113.175,90021.225,0.1592512689010907,60.300000000000004,40,4.09933210373314,11.67487359409246,127,0,10,117,10
M60,2020,Motorway,98987.65,19219.825,7979.875,71527.225,0.19162046756802642,60.300000000000004,40,4.09933210373314,11.502750373860366,56,2,4,50,6
M60,2021,Motorway,108303.125,21159.475,8210.3,78648.05,0.1926091230386834,60.300000000000004,40,4.09933210373314,11.5926892876051,112,7,16,89,23
M60,2022,Motorway,117053.55,21766.6,7932.175,87025.55,0.183755533799321,60.300000000000004,40,4.09933210373314,11.67038680137841,83,0,20,63,20
M60,2023,Motorway,120841.05,22115.475,7737.325,90659.375,0.18019321953257975,60.300000000000004,40,4.09933210373314,11.702231324638626,82,1,11,70,12
M60,2024,Motorway,123475.75,22476.425,7650.45,93010.2,0.1785771580410652,60.300000000000004,40,4.09933210373314,11.723800059494447,75,1,10,64,11
M602,2017,Motorway,69259,9251,4092.5,55545,0.13316741153212774,6.5,2,1.8718021769015913,11.145608379503926,10,0,1,9,1
M602,2018,Motorway,66949.5,9240,4043.5,53308.5,0.1375656912713338,6.5,2,1.8718021769015913,11.111693882831535,12,0,2,10,2
M602,2019,Motorway,68899,9694.5,3511.5,55334,0.13989442614935013,6.5,2,1.8718021769015913,11.140396943108325,9,0,0,9,0
M602,2020,Motorway,47170,8046.5,3178,35749,0.1695769646514902,6.5,2,1.8718021769015913,10.761513376278307,6,1,0,5,1
M602,2021,Motorway,58636,10012,3604.5,44849,0.17131294322422042,6.5,2,1.8718021769015913,10.979104121409922,15,1,2,12,3
M602,2022,Motorway,62691.5,11278,3558.5,47585.5,0.179908778137854,6.5,2,1.8718021769015913,11.045981151242888,9,0,0,9,0
M602,2023,Motorway,68699,10984.5,3659,53724.5,0.16063801185370608,6.5,2,1.8718021769015913,11.137489922063743,10,0,2,8,2
M602,2024,Motorway,74746.5,10646.5,3383,60431.5,0.14225891258536122,6.5,2,1.8718021769015913,11.22185766741424,14,0,5,9,5
M61,2017,Motorway,83419.77777777778,13163.333333333334,6941.333333333333,62876.22222222222,0.15793996521708795,20.7,9,3.0301337002713233,11.331640703851173,23,1,2,20,3
